DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241141,241141,UT,DS,10,2,0,,,23:15:34 21-Apr-2023,NK,1,7.3421,-80.9873,7.3421,-80.9873,50.0,,401677626,-135
241141,241141,UT,DS,4,0,0,154.0,14.0,13:05:00 22-Apr-2023,NP,1,7.2954,-81.0122,7.2954,-81.0122,48.0,,401677639,-128
241141,241141,UT,DS,8,1,0,,,13:27:17 22-Apr-2023,NK,3,7.2964,-81.0122,7.2964,-81.0122,56.0,,401677640,-123
241141,241141,UT,DS,6,0,2,91.0,14.0,15:36:28 22-Apr-2023,MB,1,7.2954,-81.0229,7.2954,-81.0229,58.0,,401677640,-131
241141,241141,UT,DS,7,0,0,75.0,14.0,15:36:46 22-Apr-2023,NN,2,7.292,-81.0289,7.292,-81.0289,56.0,,401677635,-124
241141,241141,UT,DS,10,2,0,,,02:01:39 23-Apr-2023,NP,1,7.3179,-81.1047,7.3179,-81.1047,56.0,,401677644,-122
241141,241141,UT,DS,6,1,0,,,14:32:30 23-Apr-2023,MC,1,7.4025,-81.1185,7.4025,-81.1185,58.0,,401677640,-118
241141,241141,UT,DS,8,1,0,,,16:07:38 23-Apr-2023,MC,1,7.4073,-81.1387,7.4073,-81.1387,58.0,,401677641,-122
241141,241141,UT,DS,6,1,0,,,23:44:30 23-Apr-2023,SR,2,7.4481,-81.1777,7.4481,-81.1777,56.0,,401677645,-122
241141,241141,UT,DS,5,0,0,14.0,14.0,02:17:32 24-Apr-2023,MB,1,7.4446,-81.191,7.4446,-81.191,56.0,,401677648,-131
241141,241141,UT,DS,6,0,0,53.0,15.0,03:17:31 24-Apr-2023,MC,2,7.4454,-81.2064,7.4454,-81.2064,58.0,,401677648,-119
241141,241141,UT,DS,10,1,1,,,04:15:52 24-Apr-2023,NN,3,7.4401,-81.2143,7.4401,-81.2143,58.0,,401677640,-123
241141,241141,UT,DS,6,0,0,22.0,15.0,12:34:53 24-Apr-2023,NK,2,7.4,-81.3205,7.4,-81.3205,58.0,,401677652,-124
241141,241141,UT,DS,8,1,0,,,14:09:39 24-Apr-2023,MC,1,7.3921,-81.3596,7.3921,-81.3596,58.0,,401677651,-119
241141,241141,UT,DS,14,3,0,,,15:11:53 24-Apr-2023,NN,3,7.3775,-81.373,7.3775,-81.373,58.0,,401677650,-133
241141,241141,UT,DS,7,0,0,63.0,15.0,01:31:50 25-Apr-2023,NP,3,7.3413,-81.5506,7.3413,-81.5506,58.0,,401677650,-125
241141,241141,UT,DS,4,0,0,168.0,17.0,12:07:08 25-Apr-2023,NK,1,7.3069,-81.6408,7.3069,-81.6408,56.0,,401677644,-129
241141,241141,UT,DS,7,0,1,131.0,15.0,14:10:20 25-Apr-2023,NP,1,7.3082,-81.6805,7.3082,-81.6805,56.0,,401677643,-127
241141,241141,UT,DS,9,3,0,,,15:29:59 25-Apr-2023,MC,1,7.3032,-81.7076,7.3032,-81.7076,56.0,,401677647,-115
241141,241141,UT,DS,5,0,1,102.0,15.0,00:13:54 26-Apr-2023,A1,1,7.3351,-81.7988,7.3351,-81.7988,58.0,,401677650,-135
241141,241141,UT,DS,6,0,0,121.0,56.0,00:16:36 26-Apr-2023,SR,1,7.3545,-81.7876,7.3545,-81.7876,58.0,,401677663,-130
241141,241141,UT,DS,4,0,0,188.0,37.0,01:20:24 26-Apr-2023,NP,2,7.3708,-81.7904,7.3708,-81.7904,56.0,,401677651,-129
241141,241141,UT,DS,5,0,1,122.0,33.0,02:58:30 26-Apr-2023,NP,2,7.3935,-81.8099,7.3935,-81.8099,58.0,,401677652,-129
241141,241141,UT,DS,12,3,0,,,13:27:23 26-Apr-2023,NK,1,7.455,-81.9294,7.455,-81.9294,58.0,,401677652,-124
241141,241141,UT,DS,8,0,0,75.0,19.0,01:09:10 27-Apr-2023,NP,2,7.4972,-81.9623,7.4972,-81.9623,58.0,,401677649,-127
241141,241141,UT,DS,7,1,1,,,23:34:30 27-Apr-2023,A1,2,7.5874,-81.9262,7.5874,-81.9262,48.0,,401677659,-126
241141,241141,UT,DS,17,5,0,,,16:06:38 28-Apr-2023,MC,2,7.6985,-81.848,7.6985,-81.848,56.0,,401677658,-121
241141,241141,UT,DS,17,6,0,,,16:06:03 28-Apr-2023,NN,3,7.6977,-81.8425,7.6977,-81.8425,57.0,,401677658,-123
241141,241141,UT,DS,10,2,0,,,01:13:01 29-Apr-2023,NK,3,7.7989,-81.812,7.7989,-81.812,56.0,,401677650,-123
241141,241141,UT,DS,9,1,0,,,02:24:40 29-Apr-2023,NP,3,7.8151,-81.8086,7.8151,-81.8086,56.0,,401677650,-129
241141,241141,UT,DS,14,6,0,,,03:07:00 29-Apr-2023,MC,1,7.81,-81.7933,7.81,-81.7933,58.0,,401677654,-120
241141,241141,UT,DS,9,1,0,,,23:01:16 29-Apr-2023,A1,1,7.9251,-81.995,7.9251,-81.995,58.0,,401677655,-125
241141,241141,UT,DS,4,0,1,20.0,15.0,01:10:41 30-Apr-2023,MC,1,7.9229,-81.9956,7.9229,-81.9956,68.0,,401677664,-130
241141,241141,UT,DS,8,0,1,21.0,14.0,13:16:31 30-Apr-2023,NP,1,7.9144,-82.1473,7.9144,-82.1473,58.0,,401677646,-125
241141,241141,UT,DS,9,0,1,30.0,14.0,02:03:42 01-May-2023,NP,1,7.9637,-82.2816,7.9637,-82.2816,58.0,,401677660,-122
241141,241141,UT,DS,8,0,0,32.0,15.0,02:05:23 01-May-2023,NK,1,7.9578,-82.2965,7.9578,-82.2965,56.0,,401677662,-125
241141,241141,UT,DS,5,0,0,33.0,19.0,02:30:01 01-May-2023,MC,2,7.9647,-82.3006,7.9647,-82.3006,56.0,,401677659,-121
241141,241141,UT,DS,8,0,0,55.0,19.0,13:01:03 01-May-2023,NP,2,8.034,-82.4753,8.034,-82.4753,58.0,,401677647,-132
241141,241141,UT,DS,4,0,0,71.0,19.0,13:02:11 01-May-2023,NK,1,8.0373,-82.4736,8.0373,-82.4736,56.0,,401677658,-124
