DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241137,241137,UT,DS,29,14,1,,,13:25:34 26-Feb-2023,NK,2,7.3169,-80.9447,10.6216,-95.6868,50.0,,401677451,-128.0
241137,241137,UT,DS,10,3,0,,,14:02:26 26-Feb-2023,NP,1,7.3305,-80.9303,7.3305,-80.9303,58.0,,401677387,-131.0
241137,241137,UT,DS,14,5,0,,,00:03:59 01-Mar-2023,A1,1,7.2993,-80.94,7.2993,-80.94,40.0,,401677424,-126.0
241137,241137,UT,DS,13,3,0,,,01:17:27 01-Mar-2023,NK,3,7.3065,-80.9252,7.3065,-80.9252,58.0,,401677432,-124.0
241137,241137,UT,DS,8,0,0,15.0,15.0,14:30:04 01-Mar-2023,MC,1,7.3086,-80.9248,7.3086,-80.9248,58.0,,401677435,-117.0
241137,241137,UT,DS,8,1,0,,,11:39:30 02-Mar-2023,A1,3,7.3025,-80.9263,7.3025,-80.9263,58.0,,401677426,-127.0
241137,241137,UT,DS,6,1,0,,,11:40:40 02-Mar-2023,SR,3,7.3039,-80.9266,7.3039,-80.9266,56.0,,401677426,-126.0
241137,241137,UT,DS,14,2,0,,,14:04:22 02-Mar-2023,MC,2,7.3023,-80.9297,7.3023,-80.9297,58.0,,401677423,-118.0
241137,241137,UT,DS,6,0,1,70.0,15.0,00:26:52 03-Mar-2023,NK,2,7.3109,-80.9262,7.3109,-80.9262,56.0,,401677425,-124.0
241137,241137,UT,DS,5,0,0,86.0,22.0,14:48:04 03-Mar-2023,NP,2,7.3338,-80.9194,7.3338,-80.9194,56.0,,401677427,-129.0
241137,241137,UT,DS,4,0,0,205.0,143.0,15:22:45 03-Mar-2023,MC,3,7.3394,-80.9152,7.3394,-80.9152,58.0,,401677427,-116.0
241137,241137,UT,DS,6,0,0,107.0,15.0,15:39:59 03-Mar-2023,NN,1,7.3406,-80.9169,7.3406,-80.9169,56.0,,401677426,-126.0
241137,241137,UT,DS,10,2,0,,,02:28:41 04-Mar-2023,MC,2,7.4164,-81.0043,7.4164,-81.0043,58.0,,401677423,-118.0
241137,241137,UT,DS,5,0,1,79.0,15.0,03:16:54 04-Mar-2023,MB,2,7.4321,-80.9863,7.4321,-80.9863,58.0,,401677423,-125.0
241137,241137,UT,DS,5,0,1,123.0,15.0,04:30:42 04-Mar-2023,NN,1,7.433,-80.9883,7.433,-80.9883,56.0,,401677426,-128.0
241137,241137,UT,DS,4,0,0,31.0,16.0,12:31:01 04-Mar-2023,NK,1,7.4721,-80.9781,7.4721,-80.9781,56.0,,401677423,-126.0
241137,241137,UT,DS,5,0,0,146.0,74.0,14:32:45 04-Mar-2023,NP,3,7.4962,-80.9789,7.4962,-80.9789,58.0,,401677418,-127.0
241137,241137,UT,DS,4,0,0,191.0,52.0,14:19:34 05-Mar-2023,NP,3,7.55,-80.9941,7.55,-80.9941,56.0,,401677423,-124.0
241137,241137,UT,DS,4,0,0,219.0,46.0,14:39:47 05-Mar-2023,MC,2,7.552,-81.0039,7.552,-81.0039,56.0,,401677423,-118.0
241137,241137,UT,DS,8,0,0,17.0,15.0,00:08:33 06-Mar-2023,A1,1,7.562,-81.0024,7.562,-81.0024,58.0,,401677383,-129.0
241137,241137,UT,DS,6,0,0,15.0,15.0,12:30:38 06-Mar-2023,NP,1,7.6191,-81.0611,7.6191,-81.0611,58.0,,401677426,-130.0
241137,241137,UT,DS,8,2,0,,,14:26:55 06-Mar-2023,MC,1,7.6142,-81.0508,7.6142,-81.0508,58.0,,401677423,-118.0
241137,241137,UT,DS,4,0,0,27.0,15.0,16:37:13 07-Mar-2023,NN,1,7.6139,-81.2652,7.6139,-81.2652,58.0,,401677415,-125.0
241137,241137,UT,DS,5,0,0,15.0,15.0,23:16:30 07-Mar-2023,SR,1,7.6514,-81.3473,7.6514,-81.3473,58.0,,401677412,-123.0
241137,241137,UT,DS,4,0,0,148.0,41.0,11:53:42 08-Mar-2023,SR,2,7.6612,-81.4533,7.6612,-81.4533,57.0,,401677416,-123.0
241137,241137,UT,DS,4,0,0,55.0,16.0,12:35:45 08-Mar-2023,NK,1,7.6663,-81.4624,7.6663,-81.4624,58.0,,401677420,-124.0
241137,241137,UT,DS,7,2,0,,,13:42:15 08-Mar-2023,NP,1,7.6648,-81.4913,7.6648,-81.4913,58.0,,401677420,-124.0
241137,241137,UT,DS,11,1,0,,,15:21:37 08-Mar-2023,MC,3,7.6611,-81.4948,7.6611,-81.4948,58.0,,401677418,-117.0
241137,241137,UT,DS,5,0,0,35.0,15.0,15:24:20 08-Mar-2023,NP,1,7.6665,-81.4936,7.6665,-81.4936,56.0,,401677420,-135.0
241137,241137,UT,DS,11,1,1,,,16:20:14 08-Mar-2023,NN,3,7.6672,-81.5021,7.6672,-81.5021,58.0,,401677419,-123.0
241137,241137,UT,DS,5,0,0,108.0,15.0,16:11:01 09-Mar-2023,NN,2,7.8086,-81.6289,7.8086,-81.6289,58.0,,401677417,-123.0
241137,241137,UT,DS,5,0,0,57.0,15.0,00:44:22 10-Mar-2023,NP,1,7.9019,-81.758,7.9019,-81.758,58.0,,401677414,-127.0
