DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241138,241138,UT,DS,36,15,4,,,13:24:39 26-Feb-2023,NK,3,7.3089,-80.9235,10.6363,-95.7028,60.0,,401677450,-124.0
241138,241138,UT,DS,11,3,0,,,15:44:15 02-Mar-2023,MC,2,7.311,-80.9179,7.311,-80.9179,50.0,,401677343,-121.0
241138,241138,UT,DS,8,3,0,,,02:01:28 03-Mar-2023,NP,1,7.2747,-81.0019,7.2747,-81.0019,56.0,,401677356,-129.0
241138,241138,UT,DS,5,0,0,158.0,17.0,15:22:14 03-Mar-2023,MC,3,7.3173,-81.0264,7.3173,-81.0264,58.0,,401677356,-119.0
241138,241138,UT,DS,5,0,0,140.0,14.0,23:36:25 03-Mar-2023,SR,1,7.3536,-81.0342,7.3536,-81.0342,56.0,,401677356,-124.0
241138,241138,UT,DS,5,1,0,,,14:12:14 04-Mar-2023,NK,1,7.3196,-81.0662,7.3196,-81.0662,58.0,,401677362,-128.0
241138,241138,UT,DS,7,2,1,,,15:27:02 04-Mar-2023,NN,1,7.3015,-81.085,7.3015,-81.085,58.0,,401677355,-124.0
241138,241138,UT,DS,7,1,0,,,04:22:50 05-Mar-2023,NN,1,7.2268,-81.0306,7.2268,-81.0306,56.0,,401677358,-124.0
241138,241138,UT,DS,12,5,0,,,14:25:40 05-Mar-2023,NP,2,7.1447,-80.9272,7.1447,-80.9272,58.0,,401677355,-122.0
241138,241138,UT,DS,9,2,0,,,04:14:15 06-Mar-2023,NN,1,6.9982,-80.7857,6.9982,-80.7857,58.0,,401677351,-126.0
241138,241138,UT,DS,12,2,1,,,14:15:11 06-Mar-2023,NP,1,6.8802,-80.7111,6.8802,-80.7111,58.0,,401677360,-122.0
241138,241138,UT,DS,8,1,0,,,15:15:03 06-Mar-2023,MB,1,6.8805,-80.7355,6.8805,-80.7355,56.0,,401677362,-125.0
241138,241138,UT,DS,13,4,1,,,16:00:25 06-Mar-2023,MC,3,6.881,-80.7184,6.881,-80.7184,58.0,,401677360,-121.0
241138,241138,UT,DS,8,0,0,14.0,14.0,03:07:47 07-Mar-2023,MC,2,6.7889,-80.7529,6.7889,-80.7529,58.0,,401677350,-116.0
241138,241138,UT,DS,5,0,0,110.0,40.0,23:12:21 07-Mar-2023,SR,1,6.8016,-80.9423,6.8016,-80.9423,58.0,,401677357,-125.0
241138,241138,UT,DS,5,0,1,139.0,15.0,23:36:38 07-Mar-2023,A1,1,6.8022,-80.921,6.8022,-80.921,56.0,,401677355,-130.0
241138,241138,UT,DS,5,1,0,,,13:41:34 08-Mar-2023,MC,1,6.8412,-80.972,6.8412,-80.972,58.0,,401677357,-126.0
241138,241138,UT,DS,4,0,1,106.0,14.0,13:41:47 08-Mar-2023,NP,1,6.8474,-80.9684,6.8474,-80.9684,56.0,,401677359,-130.0
241138,241138,UT,DS,7,1,0,,,14:09:26 08-Mar-2023,NK,1,6.8498,-80.9746,6.8498,-80.9746,56.0,,401677358,-128.0
241138,241138,UT,DS,6,0,0,134.0,25.0,15:17:12 08-Mar-2023,MC,2,6.8578,-80.9761,6.8578,-80.9761,58.0,,401677358,-115.0
241138,241138,UT,DS,4,0,0,19.0,15.0,16:29:59 08-Mar-2023,NN,1,6.8527,-80.9764,6.8527,-80.9764,58.0,,401677356,-128.0
241138,241138,UT,DS,7,1,1,,,23:23:49 10-Mar-2023,SR,1,7.1345,-80.9442,7.1345,-80.9442,58.0,,401677368,-122.0
241138,241138,UT,DS,14,5,0,,,02:08:39 11-Mar-2023,NP,3,7.1357,-80.9739,7.1357,-80.9739,58.0,,401677367,-122.0
241138,241138,UT,DS,8,1,0,,,03:22:01 11-Mar-2023,MC,2,7.13,-80.9658,7.13,-80.9658,58.0,,401677367,-117.0
241138,241138,UT,DS,5,0,0,91.0,14.0,15:56:05 11-Mar-2023,MC,1,7.2417,-80.9295,7.2417,-80.9295,56.0,,401677373,-121.0
241138,241138,UT,DS,8,1,0,,,00:29:05 12-Mar-2023,SR,1,7.3208,-81.0018,7.3208,-81.0018,58.0,,401677371,-128.0
241138,241138,UT,DS,5,0,0,32.0,18.0,04:42:16 12-Mar-2023,NN,1,7.3434,-80.9972,7.3434,-80.9972,58.0,,401677361,-130.0
241138,241138,UT,DS,5,0,0,138.0,16.0,12:28:42 12-Mar-2023,NK,2,7.4457,-81.0827,7.4457,-81.0827,58.0,,401677364,-123.0
241138,241138,UT,DS,4,0,0,25.0,15.0,15:34:45 12-Mar-2023,MC,1,7.4768,-81.1123,7.4768,-81.1123,50.0,,401677367,-126.0
241138,241138,UT,DS,4,0,0,145.0,15.0,11:27:57 13-Mar-2023,A1,2,7.4794,-81.3711,7.4794,-81.3711,66.0,,401677364,-129.0
241138,241138,UT,DS,5,0,0,75.0,14.0,12:08:29 13-Mar-2023,NK,3,7.4859,-81.3724,7.4859,-81.3724,58.0,,401677360,-124.0
241138,241138,UT,DS,5,0,0,31.0,15.0,14:26:49 13-Mar-2023,NP,2,7.4967,-81.397,7.4967,-81.397,56.0,,401677368,-125.0
241138,241138,UT,DS,4,0,0,17.0,15.0,15:20:07 13-Mar-2023,MC,1,7.5029,-81.4144,7.5029,-81.4144,58.0,,401677373,-119.0
241138,241138,UT,DS,15,4,1,,,15:20:15 13-Mar-2023,NN,2,7.4913,-81.4084,7.4913,-81.4084,56.0,,401677364,-125.0
241138,241138,UT,DS,8,3,0,,,23:23:55 13-Mar-2023,SR,1,7.5424,-81.4537,7.5424,-81.4537,58.0,,401677361,-123.0
241138,241138,UT,DS,7,1,1,,,04:14:41 14-Mar-2023,NN,2,7.5702,-81.4954,7.5702,-81.4954,56.0,,401677361,-123.0
241138,241138,UT,DS,5,0,0,120.0,16.0,11:08:29 14-Mar-2023,A1,2,7.5691,-81.5437,7.5691,-81.5437,58.0,,401677357,-121.0
241138,241138,UT,DS,8,0,1,17.0,14.0,14:14:43 14-Mar-2023,NP,1,7.5659,-81.561,7.5659,-81.561,58.0,,401677362,-126.0
241138,241138,UT,DS,9,1,0,,,15:15:02 14-Mar-2023,NN,1,7.5581,-81.5801,7.5581,-81.5801,56.0,,401677356,-125.0
241138,241138,UT,DS,11,2,0,,,00:21:06 15-Mar-2023,NK,2,7.5523,-81.6525,7.5523,-81.6525,58.0,,401677362,-121.0
241138,241138,UT,DS,4,0,0,185.0,85.0,03:58:36 15-Mar-2023,NN,3,7.5584,-81.6761,7.5584,-81.6761,56.0,,401677359,-123.0
241138,241138,UT,DS,5,0,0,179.0,154.0,16:36:17 15-Mar-2023,NN,2,7.5673,-81.6786,7.5673,-81.6786,56.0,,401677360,-127.0
241138,241138,UT,DS,5,0,1,107.0,15.0,23:54:16 15-Mar-2023,NK,1,7.6828,-81.6739,7.6828,-81.6739,58.0,,401677379,-129.0
241138,241138,UT,DS,5,0,0,96.0,15.0,13:50:57 16-Mar-2023,NP,2,7.6133,-81.7105,7.6133,-81.7105,58.0,,401677362,-122.0
241138,241138,UT,DS,4,0,0,17.0,15.0,15:09:34 16-Mar-2023,MB,1,7.6221,-81.7058,7.6221,-81.7058,56.0,,401677365,-126.0
241138,241138,UT,DS,4,0,0,20.0,18.0,15:33:13 16-Mar-2023,NP,1,7.6221,-81.7025,7.6221,-81.7025,56.0,,401677368,-134.0
241138,241138,UT,DS,6,0,0,15.0,14.0,13:46:41 17-Mar-2023,NK,1,7.6682,-81.7402,7.6682,-81.7402,56.0,,401677380,-128.0
241138,241138,UT,DS,5,0,0,16.0,14.0,11:33:34 18-Mar-2023,A1,1,7.6384,-81.6939,7.6384,-81.6939,58.0,,401677359,-125.0
241138,241138,UT,DS,10,1,0,,,00:19:21 19-Mar-2023,NK,1,7.6933,-81.7282,7.6933,-81.7282,56.0,,401677380,-122.0
241138,241138,UT,DS,4,0,1,183.0,27.0,02:16:55 19-Mar-2023,NP,3,7.7278,-81.7376,7.7278,-81.7376,58.0,,401677368,-122.0
241138,241138,UT,DS,4,0,0,148.0,29.0,03:10:15 19-Mar-2023,MB,1,7.7338,-81.7272,7.7338,-81.7272,40.0,,401677369,-132.0
241138,241138,UT,DS,7,1,1,,,03:10:15 19-Mar-2023,NN,1,7.7365,-81.7297,7.7365,-81.7297,58.0,,401677364,-128.0
241138,241138,UT,DS,8,1,1,,,12:51:15 19-Mar-2023,SR,1,7.8148,-81.9031,7.8148,-81.9031,56.0,,401677357,-134.0
241138,241138,UT,DS,6,0,0,18.0,14.0,13:20:00 19-Mar-2023,NP,1,7.7998,-81.9139,7.7998,-81.9139,56.0,,401677357,-127.0
241138,241138,UT,DS,9,2,0,,,14:31:30 20-Mar-2023,MC,1,7.8823,-82.209,7.8823,-82.209,58.0,,401677373,-118.0
241138,241138,UT,DS,6,0,0,17.0,14.0,15:18:52 20-Mar-2023,MB,1,7.8942,-82.2114,7.8942,-82.2114,58.0,,401677361,-127.0
241138,241138,UT,DS,7,0,0,14.0,14.0,11:50:02 21-Mar-2023,SR,1,7.9076,-82.3482,7.9076,-82.3482,58.0,,401677353,-125.0
241138,241138,UT,DS,5,0,0,15.0,14.0,13:39:42 21-Mar-2023,NK,1,7.8967,-82.3612,7.8967,-82.3612,67.0,,401677385,-125.0
241138,241138,UT,DS,5,0,0,43.0,33.0,14:54:47 24-Mar-2023,NN,1,8.2863,-83.0566,8.2863,-83.0566,56.0,,401677369,-129.0
