DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241141,241141,UT,DS,10,2,0,,,2023-04-21 23:15:34,NK,1,7.3421,-80.9873,7.3421,-80.9873,50.0,,401677626,-135
241141,241141,UT,DS,4,0,0,154.0,14.0,2023-04-22 13:05:00,NP,1,7.2954,-81.0122,7.2954,-81.0122,48.0,,401677639,-128
241141,241141,UT,DS,8,1,0,,,2023-04-22 13:27:17,NK,3,7.2964,-81.0122,7.2964,-81.0122,56.0,,401677640,-123
241141,241141,UT,DS,6,0,2,91.0,14.0,2023-04-22 15:36:28,MB,1,7.2954,-81.0229,7.2954,-81.0229,58.0,,401677640,-131
241141,241141,UT,DS,10,2,0,,,2023-04-23 02:01:39,NP,1,7.3179,-81.1047,7.3179,-81.1047,56.0,,401677644,-122
241141,241141,UT,DS,6,1,0,,,2023-04-23 14:32:30,MC,1,7.4025,-81.1185,7.4025,-81.1185,58.0,,401677640,-118
241141,241141,UT,DS,8,1,0,,,2023-04-23 16:07:38,MC,1,7.4073,-81.1387,7.4073,-81.1387,58.0,,401677641,-122
241141,241141,UT,DS,6,1,0,,,2023-04-23 23:44:30,SR,2,7.4481,-81.1777,7.4481,-81.1777,56.0,,401677645,-122
241141,241141,UT,DS,5,0,0,14.0,14.0,2023-04-24 02:17:32,MB,1,7.4446,-81.191,7.4446,-81.191,56.0,,401677648,-131
241141,241141,UT,DS,6,0,0,53.0,15.0,2023-04-24 03:17:31,MC,2,7.4454,-81.2064,7.4454,-81.2064,58.0,,401677648,-119
241141,241141,UT,DS,10,1,1,,,2023-04-24 04:15:52,NN,3,7.4401,-81.2143,7.4401,-81.2143,58.0,,401677640,-123
241141,241141,UT,DS,6,0,0,22.0,15.0,2023-04-24 12:34:53,NK,2,7.4,-81.3205,7.4,-81.3205,58.0,,401677652,-124
241141,241141,UT,DS,8,1,0,,,2023-04-24 14:09:39,MC,1,7.3921,-81.3596,7.3921,-81.3596,58.0,,401677651,-119
241141,241141,UT,DS,14,3,0,,,2023-04-24 15:11:53,NN,3,7.3775,-81.373,7.3775,-81.373,58.0,,401677650,-133
241141,241141,UT,DS,7,0,0,63.0,15.0,2023-04-25 01:31:50,NP,3,7.3413,-81.5506,7.3413,-81.5506,58.0,,401677650,-125
241141,241141,UT,DS,4,0,0,168.0,17.0,2023-04-25 12:07:08,NK,1,7.3069,-81.6408,7.3069,-81.6408,56.0,,401677644,-129
241141,241141,UT,DS,7,0,1,131.0,15.0,2023-04-25 14:10:20,NP,1,7.3082,-81.6805,7.3082,-81.6805,56.0,,401677643,-127
241141,241141,UT,DS,9,3,0,,,2023-04-25 15:29:59,MC,1,7.3032,-81.7076,7.3032,-81.7076,56.0,,401677647,-115
241141,241141,UT,DS,6,0,0,121.0,56.0,2023-04-26 00:16:36,SR,1,7.3545,-81.7876,7.3545,-81.7876,58.0,,401677663,-130
241141,241141,UT,DS,4,0,0,188.0,37.0,2023-04-26 01:20:24,NP,2,7.3708,-81.7904,7.3708,-81.7904,56.0,,401677651,-129
241141,241141,UT,DS,5,0,1,122.0,33.0,2023-04-26 02:58:30,NP,2,7.3935,-81.8099,7.3935,-81.8099,58.0,,401677652,-129
241141,241141,UT,DS,12,3,0,,,2023-04-26 13:27:23,NK,1,7.455,-81.9294,7.455,-81.9294,58.0,,401677652,-124
241141,241141,UT,DS,8,0,0,75.0,19.0,2023-04-27 01:09:10,NP,2,7.4972,-81.9623,7.4972,-81.9623,58.0,,401677649,-127
241141,241141,UT,DS,7,1,1,,,2023-04-27 23:34:30,A1,2,7.5874,-81.9262,7.5874,-81.9262,48.0,,401677659,-126
