DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241138,241138,UT,DS,11,3,0,,,2023-03-02 15:44:15,MC,2,7.311,-80.9179,7.311,-80.9179,50.0,,401677343,-121.0
241138,241138,UT,DS,8,3,0,,,2023-03-03 02:01:28,NP,1,7.2747,-81.0019,7.2747,-81.0019,56.0,,401677356,-129.0
241138,241138,UT,DS,5,0,0,158.0,17.0,2023-03-03 15:22:14,MC,3,7.3173,-81.0264,7.3173,-81.0264,58.0,,401677356,-119.0
241138,241138,UT,DS,5,0,0,140.0,14.0,2023-03-03 23:36:25,SR,1,7.3536,-81.0342,7.3536,-81.0342,56.0,,401677356,-124.0
241138,241138,UT,DS,5,1,0,,,2023-03-04 14:12:14,NK,1,7.3196,-81.0662,7.3196,-81.0662,58.0,,401677362,-128.0
241138,241138,UT,DS,7,2,1,,,2023-03-04 15:27:02,NN,1,7.3015,-81.085,7.3015,-81.085,58.0,,401677355,-124.0
241138,241138,UT,DS,7,1,0,,,2023-03-05 04:22:50,NN,1,7.2268,-81.0306,7.2268,-81.0306,56.0,,401677358,-124.0
241138,241138,UT,DS,12,5,0,,,2023-03-05 14:25:40,NP,2,7.1447,-80.9272,7.1447,-80.9272,58.0,,401677355,-122.0
241138,241138,UT,DS,9,2,0,,,2023-03-06 04:14:15,NN,1,6.9982,-80.7857,6.9982,-80.7857,58.0,,401677351,-126.0
241138,241138,UT,DS,12,2,1,,,2023-03-06 14:15:11,NP,1,6.8802,-80.7111,6.8802,-80.7111,58.0,,401677360,-122.0
241138,241138,UT,DS,8,1,0,,,2023-03-06 15:15:03,MB,1,6.8805,-80.7355,6.8805,-80.7355,56.0,,401677362,-125.0
241138,241138,UT,DS,13,4,1,,,2023-03-06 16:00:25,MC,3,6.881,-80.7184,6.881,-80.7184,58.0,,401677360,-121.0
241138,241138,UT,DS,8,0,0,14.0,14.0,2023-03-07 03:07:47,MC,2,6.7889,-80.7529,6.7889,-80.7529,58.0,,401677350,-116.0
241138,241138,UT,DS,5,0,0,110.0,40.0,2023-03-07 23:12:21,SR,1,6.8016,-80.9423,6.8016,-80.9423,58.0,,401677357,-125.0
