DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241139,241139,UT,DS,32,15,3,,,13:25:01 26-Feb-2023,NK,1,10.6232,-95.702,7.3082,-80.9221,60.0,,401677769,-124.0
241139,241139,UT,DS,7,1,0,,,14:02:41 26-Feb-2023,NP,1,7.3184,-80.9111,7.3184,-80.9111,58.0,,401677699,-130.0
241139,241139,UT,DS,4,0,0,24.0,15.0,23:25:59 02-Mar-2023,A1,1,7.3143,-80.916,7.3143,-80.916,58.0,,401677674,-123.0
241139,241139,UT,DS,5,0,0,111.0,92.0,00:26:42 03-Mar-2023,NK,2,7.3102,-80.9259,7.3102,-80.9259,56.0,,401677676,-125.0
241139,241139,UT,DS,4,0,2,20.0,15.0,15:45:40 03-Mar-2023,NN,1,7.3463,-80.9107,7.3463,-80.9107,58.0,,401677689,-129.0
241139,241139,UT,DS,5,0,0,160.0,93.0,04:30:42 04-Mar-2023,NN,2,7.3241,-80.9096,7.3241,-80.9096,58.0,,401677671,-124.0
241139,241139,UT,DS,5,0,0,140.0,117.0,01:18:40 05-Mar-2023,NK,2,7.3106,-80.9241,7.3106,-80.9241,58.0,,401677671,-122.0
241139,241139,UT,DS,5,0,0,163.0,15.0,01:48:42 05-Mar-2023,NP,1,7.3128,-80.9119,7.3128,-80.9119,58.0,,401677670,-124.0
241139,241139,UT,DS,12,4,0,,,04:20:32 05-Mar-2023,NN,2,7.3148,-80.898,7.3148,-80.898,56.0,,401677676,-125.0
241139,241139,UT,DS,7,1,0,,,15:29:23 05-Mar-2023,MB,1,7.2964,-80.9167,7.2964,-80.9167,58.0,,401677671,-126.0
241139,241139,UT,DS,4,0,0,111.0,15.0,14:08:37 06-Mar-2023,NP,1,7.3096,-80.9426,7.3096,-80.9426,58.0,,401677666,-126.0
241139,241139,UT,DS,5,0,0,15.0,15.0,15:13:32 06-Mar-2023,NN,1,7.3218,-80.9522,7.3218,-80.9522,56.0,,401677665,-127.0
241139,241139,UT,DS,6,1,0,,,01:14:09 07-Mar-2023,NP,1,7.3135,-80.9156,7.3135,-80.9156,58.0,,401677667,-124.0
241139,241139,UT,DS,5,0,0,106.0,15.0,23:35:18 07-Mar-2023,A1,3,7.3334,-80.9235,7.3334,-80.9235,56.0,,401677665,-126.0
241139,241139,UT,DS,6,0,0,15.0,15.0,15:21:18 08-Mar-2023,MC,1,7.3052,-80.9548,7.3052,-80.9548,58.0,,401677665,-116.0
241139,241139,UT,DS,6,1,0,,,03:33:07 09-Mar-2023,NN,2,7.3157,-80.9446,7.3157,-80.9446,58.0,,401677667,-127.0
241139,241139,UT,DS,7,1,0,,,11:10:00 09-Mar-2023,A1,1,7.3105,-80.8828,7.3105,-80.8828,58.0,,401677666,-124.0
241139,241139,UT,DS,8,0,3,38.0,15.0,15:45:34 09-Mar-2023,MB,1,7.3047,-80.9534,7.3047,-80.9534,56.0,,401677667,-131.0
241139,241139,UT,DS,5,0,0,15.0,15.0,15:32:32 10-Mar-2023,MB,1,7.3028,-80.9695,7.3028,-80.9695,56.0,,401677667,-127.0
241139,241139,UT,DS,6,0,1,15.0,15.0,14:35:19 12-Mar-2023,NP,1,7.313,-80.9277,7.313,-80.9277,58.0,,401677668,-131.0
241139,241139,UT,DS,11,2,1,,,01:11:04 13-Mar-2023,NK,2,7.3044,-80.9206,7.3044,-80.9206,58.0,,401677670,-122.0
241139,241139,UT,DS,5,0,0,18.0,15.0,15:45:02 14-Mar-2023,MB,1,7.3128,-80.9192,7.3128,-80.9192,58.0,,401677669,-131.0
