DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241142,241142,UT,DS,4,0,0,14.0,14.0,2023-04-24 14:12:53,NK,1,7.3031,-81.0767,7.3031,-81.0767,56.0,,401677355,-128
241142,241142,UT,DS,5,0,0,14.0,14.0,2023-04-25 01:37:45,NP,1,7.3264,-80.9292,7.3264,-80.9292,56.0,,401677398,-120
241142,241142,UT,DS,7,0,0,46.0,14.0,2023-04-25 12:15:42,NK,1,7.291,-80.9792,7.291,-80.9792,58.0,,401677396,-127
241142,241142,UT,DS,6,0,0,16.0,14.0,2023-04-25 13:52:50,NK,1,7.2839,-80.9593,7.2839,-80.9593,56.0,,401677401,-128
241142,241142,UT,DS,14,4,0,,,2023-04-26 01:18:18,NP,1,7.2943,-80.9968,7.2943,-80.9968,56.0,,401677402,-126
241142,241142,UT,DS,8,2,0,,,2023-04-28 00:59:46,NP,1,7.3992,-80.967,7.3992,-80.967,58.0,,401677405,-124
241142,241142,UT,DS,8,0,0,14.0,14.0,2023-04-28 11:33:20,A1,2,7.4165,-80.9815,7.4165,-80.9815,58.0,,401677414,-125
241142,241142,UT,DS,5,0,0,21.0,14.0,2023-04-28 12:32:44,NK,1,7.4212,-80.9785,7.4212,-80.9785,58.0,,401677414,-122
241142,241142,UT,DS,5,1,0,,,2023-04-28 16:05:34,MC,2,7.4156,-80.9515,7.4156,-80.9515,56.0,,401677403,-121
241142,241142,UT,DS,6,0,0,14.0,14.0,2023-04-29 00:50:34,NP,1,7.3821,-80.9507,7.3821,-80.9507,58.0,,401677399,-130
241142,241142,UT,DS,6,0,0,17.0,14.0,2023-04-29 01:18:49,NK,1,7.3785,-80.953,7.3785,-80.953,56.0,,401677398,-127
241142,241142,UT,DS,6,0,1,17.0,14.0,2023-04-29 03:19:11,NN,1,7.3567,-80.9635,7.3567,-80.9635,56.0,,401677397,-127
241142,241142,UT,DS,6,0,0,14.0,14.0,2023-04-29 13:50:49,NK,1,7.332,-80.9362,7.332,-80.9362,56.0,,401677406,-128
241142,241142,UT,DS,7,0,0,14.0,14.0,2023-04-30 03:02:55,NN,1,7.2649,-80.9846,7.2649,-80.9846,58.0,,401677381,-127
241142,241142,UT,DS,8,0,1,39.0,14.0,2023-04-30 13:10:10,NP,1,7.2118,-81.0481,7.2118,-81.0481,58.0,,401677411,-125
241142,241142,UT,DS,10,4,0,,,2023-04-30 14:31:07,MB,2,7.2224,-80.9995,7.2224,-80.9995,58.0,,401677403,-126
241142,241142,UT,DS,6,1,0,,,2023-04-30 23:24:01,SR,1,7.2284,-80.9914,7.2284,-80.9914,58.0,,401677402,-127
241142,241142,UT,DS,5,0,0,22.0,14.0,2023-05-01 00:21:39,NP,1,7.228,-80.9967,7.228,-80.9967,50.0,,401677404,-132
241142,241142,UT,DS,7,0,0,24.0,14.0,2023-05-01 02:03:26,NP,2,7.2331,-81.0052,7.2331,-81.0052,58.0,,401677401,-123
241142,241142,UT,DS,6,0,0,27.0,14.0,2023-05-01 02:04:32,NK,1,7.2173,-81.0385,7.2173,-81.0385,56.0,,401677405,-128
241142,241142,UT,DS,7,0,0,59.0,14.0,2023-05-01 02:31:07,MC,1,7.2321,-81.009,7.2321,-81.009,56.0,,401677402,-118
241142,241142,UT,DS,12,2,0,,,2023-05-01 12:04:19,SR,3,7.2478,-81.0525,7.2478,-81.0525,58.0,,401677402,-125
241142,241142,UT,DS,4,0,0,30.0,14.0,2023-05-01 12:07:35,A1,1,7.2452,-81.0535,7.2452,-81.0535,56.0,,401677405,-131
