DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241140,241140,UT,DS,9,3,1,,,2023-04-18 02:02:01,MC,2,7.3083,-80.9261,7.3083,-80.9261,50.0,,401677496,-122
241140,241140,UT,DS,6,0,0,14.0,14.0,2023-04-21 23:07:06,SR,2,7.3183,-80.9351,7.3183,-80.9351,50.0,,401677504,-124
241140,241140,UT,DS,8,2,0,,,2023-04-22 02:10:46,NP,2,7.2862,-80.9417,7.2862,-80.9417,58.0,,401677501,-122
241140,241140,UT,DS,7,2,0,,,2023-04-22 02:11:15,MC,1,7.2829,-80.9421,7.2829,-80.9421,56.0,,401677504,-122
241140,241140,UT,DS,5,0,2,14.0,14.0,2023-04-22 03:00:41,MB,1,7.2631,-80.9394,7.2631,-80.9394,56.0,,401677503,-133
241140,241140,UT,DS,5,0,0,165.0,21.0,2023-04-22 11:39:16,SR,3,7.2755,-80.947,7.2755,-80.947,58.0,,401677496,-132
241140,241140,UT,DS,4,0,0,14.0,14.0,2023-04-22 23:34:52,A1,1,7.2839,-80.9652,7.2839,-80.9652,68.0,,401677490,-126
241140,241140,UT,DS,6,0,0,14.0,14.0,2023-04-23 11:21:03,NK,1,7.3549,-80.985,7.3549,-80.985,56.0,,401677542,-130
241140,241140,UT,DS,6,1,0,,,2023-04-23 12:55:07,NP,1,7.2709,-80.9897,7.2709,-80.9897,56.0,,401677527,-128
241140,241140,UT,DS,8,0,0,35.0,14.0,2023-04-23 14:35:52,NP,1,7.2453,-80.9718,7.2453,-80.9718,58.0,,401677504,-125
241140,241140,UT,DS,5,0,1,48.0,14.0,2023-04-23 14:36:26,MC,1,7.2421,-80.982,7.2421,-80.982,56.0,,401677502,-122
241140,241140,UT,DS,4,1,0,,,2023-04-23 15:14:44,MB,1,7.2545,-80.9736,7.2545,-80.9736,58.0,,401677505,-126
241140,241140,UT,DS,4,0,1,224.0,136.0,2023-04-24 01:43:46,NK,3,7.2586,-80.9673,7.2586,-80.9673,56.0,,401677504,-127
241140,241140,UT,DS,6,0,0,136.0,18.0,2023-04-24 03:20:16,MC,2,7.2573,-80.9728,7.2573,-80.9728,58.0,,401677505,-121
241140,241140,UT,DS,4,0,0,160.0,31.0,2023-04-24 04:13:59,NN,2,7.2692,-80.9744,7.2692,-80.9744,58.0,,401677498,-126
241140,241140,UT,DS,5,0,0,83.0,19.0,2023-04-24 23:11:28,SR,3,7.3261,-80.925,7.3261,-80.925,58.0,,401677509,-122
241140,241140,UT,DS,6,0,0,19.0,16.0,2023-04-25 00:52:42,SR,1,7.3355,-80.9196,7.3355,-80.9196,56.0,,401677512,-133
241140,241140,UT,DS,5,0,0,55.0,18.0,2023-04-25 01:15:05,NK,1,7.3127,-80.9156,7.3127,-80.9156,56.0,,401677511,-125
241140,241140,UT,DS,4,0,0,80.0,21.0,2023-04-25 01:38:24,NP,2,7.3179,-80.9186,7.3179,-80.9186,56.0,,401677505,-121
241140,241140,UT,DS,5,0,0,14.0,14.0,2023-04-27 14:41:52,NN,1,7.3069,-80.9272,7.3069,-80.9272,58.0,,401677503,-129
241140,241140,UT,DS,4,1,0,,,2023-04-28 03:22:30,NN,1,7.3124,-80.924,7.3124,-80.924,58.0,,401677507,-125
241140,241140,UT,DS,5,0,0,14.0,14.0,2023-04-28 16:08:58,MC,1,7.3317,-80.9434,7.3317,-80.9434,56.0,,401677512,-122
241140,241140,UT,DS,5,0,0,14.0,14.0,2023-04-29 03:15:23,NN,1,7.3063,-80.9213,7.3063,-80.9213,58.0,,401677507,-126
241140,241140,UT,DS,8,1,1,,,2023-04-29 12:06:45,NK,1,7.3149,-80.9201,7.3149,-80.9201,58.0,,401677500,-125
241140,241140,UT,DS,4,0,0,55.0,32.0,2023-04-29 14:08:01,MC,2,7.3168,-80.9276,7.3168,-80.9276,56.0,,401677503,-118
241140,241140,UT,DS,4,1,0,,,2023-04-29 14:56:25,MB,1,7.313,-80.9273,7.313,-80.9273,58.0,,401677502,-131
241140,241140,UT,DS,4,0,1,15.0,15.0,2023-04-30 02:14:41,NP,1,7.3082,-80.9208,7.3082,-80.9208,66.0,,401677500,-121
241140,241140,UT,DS,4,0,0,49.0,15.0,2023-05-01 00:13:20,A1,1,7.3212,-80.9162,7.3212,-80.9162,58.0,,401677508,-129
241140,241140,UT,DS,4,0,0,64.0,34.0,2023-05-01 00:24:26,NK,3,7.3125,-80.9217,7.3125,-80.9217,56.0,,401677503,-124
241140,241140,UT,DS,4,0,0,14.0,14.0,2023-05-01 02:51:42,NN,1,7.3104,-80.9229,7.3104,-80.9229,56.0,,401677505,-128
241140,241140,UT,DS,11,3,0,,,2023-05-01 14:42:29,NP,2,7.3161,-80.9276,7.3161,-80.9276,58.0,,401677507,-124
