DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241137,241137,UT,DS,29,14,1,,,13:25:34 26-Feb-2023,NK,2,7.3169,-80.9447,10.6216,-95.6868,50,,401677451,-128
241137,241137,UT,DS,10,3,0,,,14:02:26 26-Feb-2023,NP,1,7.3305,-80.9303,7.3305,-80.9303,58,,401677387,-131
241137,241137,UT,DS,4,1,0,,,15:02:27 26-Feb-2023,NN,0,7.3274,-80.9471,7.3274,-80.9471,58,,401677242,-133
241137,241137,UT,DS,1,0,0,,,16:32:10 28-Feb-2023,MC,,,,,,,,401650000,-130
241137,241137,UT,DS,14,5,0,,,00:03:59 01-Mar-2023,A1,1,7.2993,-80.9400,7.2993,-80.9400,40,,401677424,-126
241137,241137,UT,DS,13,3,0,,,01:17:27 01-Mar-2023,NK,3,7.3065,-80.9252,7.3065,-80.9252,58,,401677432,-124
241137,241137,UT,DS,3,0,0,15,15,02:43:18 01-Mar-2023,MB,A,7.3137,-80.9197,7.3137,-80.9197,8,,401677427,-130
241137,241137,UT,DS,1,0,1,,,12:02:00 01-Mar-2023,A1,B,7.3381,-80.9003,7.3381,-80.9003,8,,401677416,-141
241137,241137,UT,DS,4,0,0,20,15,13:53:22 01-Mar-2023,NK,0,7.3040,-80.9183,7.3040,-80.9183,68,,401677432,-130
241137,241137,UT,DS,8,0,0,15,15,14:30:04 01-Mar-2023,MC,1,7.3086,-80.9248,7.3086,-80.9248,58,,401677435,-117
241137,241137,UT,DS,1,0,0,,,14:31:43 01-Mar-2023,NN,B,7.3086,-80.9248,7.3086,-80.9248,6,,401677435,-135
241137,241137,UT,DS,3,0,1,22,15,15:07:35 01-Mar-2023,NP,A,7.3021,-80.9273,7.3021,-80.9273,8,,401677430,-133
241137,241137,UT,DS,5,0,0,15,15,16:15:16 01-Mar-2023,NN,0,7.3007,-80.9310,7.3007,-80.9310,58,,401677430,-127
241137,241137,UT,DS,7,0,0,15,15,23:10:10 01-Mar-2023,SR,0,7.2962,-80.9461,7.2962,-80.9461,68,,401677421,-127
241137,241137,UT,DS,3,0,0,15,15,23:49:05 01-Mar-2023,A1,A,7.2828,-80.9343,7.2828,-80.9343,8,,401677421,-135
241137,241137,UT,DS,1,0,0,,,00:59:46 02-Mar-2023,NK,B,7.2767,-80.9314,7.2767,-80.9314,8,,401677425,-132
241137,241137,UT,DS,2,0,0,16,16,02:14:15 02-Mar-2023,NP,B,7.2956,-80.9497,7.2956,-80.9497,8,,401677423,-132
241137,241137,UT,DS,3,0,1,30,15,03:17:38 02-Mar-2023,NN,A,7.2537,-80.8780,7.2537,-80.8780,6,,401677477,-122
241137,241137,UT,DS,2,0,1,15,15,03:18:31 02-Mar-2023,MC,B,7.2706,-80.8875,7.2706,-80.8875,6,,401677420,-129
241137,241137,UT,DS,3,0,2,38,15,04:53:44 02-Mar-2023,NN,A,7.2974,-80.8986,7.2974,-80.8986,8,,401677433,-131
241137,241137,UT,DS,8,1,0,,,11:39:30 02-Mar-2023,A1,3,7.3025,-80.9263,7.3025,-80.9263,58,,401677426,-127
241137,241137,UT,DS,6,1,0,,,11:40:40 02-Mar-2023,SR,3,7.3039,-80.9266,7.3039,-80.9266,56,,401677426,-126
241137,241137,UT,DS,3,0,0,15,15,13:13:52 02-Mar-2023,NP,A,7.3015,-80.9131,7.3015,-80.9131,8,,401677423,-132
241137,241137,UT,DS,14,2,0,,,14:04:22 02-Mar-2023,MC,2,7.3023,-80.9297,7.3023,-80.9297,58,,401677423,-118
241137,241137,UT,DS,1,0,1,,,14:49:53 02-Mar-2023,MB,B,7.3014,-80.9278,7.3014,-80.9278,8,,401677425,-130
241137,241137,UT,DS,3,0,0,106,16,15:44:40 02-Mar-2023,MC,A,7.3099,-80.9151,7.3099,-80.9151,8,,401677428,-120
241137,241137,UT,DS,1,0,0,,,23:31:59 02-Mar-2023,A1,B,7.3243,-80.8695,7.3243,-80.8695,8,,401677421,-137
241137,241137,UT,DS,3,0,1,184,32,00:23:13 03-Mar-2023,NP,A,7.3115,-80.9217,7.3115,-80.9217,8,,401677424,-127
241137,241137,UT,DS,6,0,1,70,15,00:26:52 03-Mar-2023,NK,2,7.3109,-80.9262,7.3109,-80.9262,56,,401677425,-124
241137,241137,UT,DS,1,0,0,,,02:03:56 03-Mar-2023,MB,B,7.3096,-80.9340,7.3096,-80.9340,8,,401677422,-132
241137,241137,UT,DS,1,0,0,,,02:03:56 03-Mar-2023,NP,B,7.3095,-80.9344,7.3095,-80.9344,8,,401677424,-130
241137,241137,UT,DS,1,0,0,,,02:03:56 03-Mar-2023,NK,B,7.3103,-80.9301,7.3103,-80.9301,,,401677425,-135
241137,241137,UT,DS,1,0,0,,,02:57:12 03-Mar-2023,MC,B,7.3097,-80.9372,7.3097,-80.9372,8,,401677423,-125
