DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241138,241138,UT,DS,36,15,4,,,13:24:39 26-Feb-2023,NK,3,7.3089,-80.9235,10.6363,-95.7028,60,,401677450,-124
241138,241138,UT,DS,1,0,0,,,13:51:23 26-Feb-2023,MC,B,7.3148,-80.9219,10.6830,-95.6758,6,,401677397,-132
241138,241138,UT,DS,8,3,0,,,14:02:26 26-Feb-2023,NP,0,7.3453,-80.8822,7.3453,-80.8822,51,,401677354,-129
241138,241138,UT,DS,3,0,0,22,15,15:02:38 26-Feb-2023,NN,A,7.3318,-80.9053,7.3318,-80.9053,8,,401677207,-137
241138,241138,UT,DS,11,3,0,,,15:44:15 02-Mar-2023,MC,2,7.3110,-80.9179,7.3110,-80.9179,50,,401677343,-121
241138,241138,UT,DS,12,4,0,,,15:55:43 02-Mar-2023,NN,1,7.3071,-80.9035,7.3071,-80.9035,56,,401677346,-125
241138,241138,UT,DS,8,0,0,19,14,00:26:52 03-Mar-2023,NK,0,7.2771,-80.9007,7.2771,-80.9007,46,,401677351,-120
241138,241138,UT,DS,6,0,1,23,14,00:24:53 03-Mar-2023,NP,0,7.3357,-80.8313,7.3357,-80.8313,58,,401677335,-127
241138,241138,UT,DS,4,0,0,17,15,02:01:10 03-Mar-2023,MB,0,7.2758,-80.9567,7.2758,-80.9567,57,,401677368,-132
241138,241138,UT,DS,8,3,0,,,02:01:28 03-Mar-2023,NP,1,7.2747,-81.0019,7.2747,-81.0019,56,,401677356,-129
241138,241138,UT,DS,14,4,1,,,11:09:56 03-Mar-2023,SR,0,7.3121,-80.9867,7.3121,-80.9867,58,,401677357,-120
241138,241138,UT,DS,1,0,0,,,12:50:45 03-Mar-2023,SR,B,7.3095,-81.0078,7.3095,-81.0078,8,,401677360,-136
241138,241138,UT,DS,2,0,0,191,191,12:59:28 03-Mar-2023,NK,B,7.3116,-81.0098,7.3116,-81.0098,6,,401677356,-121
241138,241138,UT,DS,3,0,0,193,64,13:02:39 03-Mar-2023,NP,A,7.3120,-81.0193,7.3120,-81.0193,6,,401677356,-126
