DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
241139,241139,UT,DS,32,15,3,,,13:25:01 26-Feb-2023,NK,1,10.6232,-95.7020,7.3082,-80.9221,60,,401677769,-124
241139,241139,UT,DS,7,1,0,,,14:02:41 26-Feb-2023,NP,1,7.3184,-80.9111,7.3184,-80.9111,58,,401677699,-130
241139,241139,UT,DS,3,0,0,15,15,15:47:09 02-Mar-2023,MC,A,7.3788,-80.9196,7.3788,-80.9196,,,401677699,-119
241139,241139,UT,DS,4,0,0,142,15,15:54:27 02-Mar-2023,NN,0,7.2991,-80.8842,7.2991,-80.8842,46,,401677654,-124
241139,241139,UT,DS,4,0,0,24,15,23:25:59 02-Mar-2023,A1,1,7.3143,-80.9160,7.3143,-80.9160,58,,401677674,-123
241139,241139,UT,DS,2,0,0,366,366,00:12:35 03-Mar-2023,SR,B,7.3126,-80.9236,7.3126,-80.9236,8,,401677672,-127
241139,241139,UT,DS,5,0,0,111,92,00:26:42 03-Mar-2023,NK,2,7.3102,-80.9259,7.3102,-80.9259,56,,401677676,-125
241139,241139,UT,DS,3,0,0,114,92,00:27:39 03-Mar-2023,NP,A,7.3110,-80.9380,7.3110,-80.9380,6,,401677671,-130
241139,241139,UT,DS,2,0,0,431,431,01:57:51 03-Mar-2023,MB,B,7.3188,-80.9394,7.3188,-80.9394,8,,401677670,-135
241139,241139,UT,DS,1,0,0,,,02:05:01 03-Mar-2023,NP,B,7.3182,-80.9381,7.3182,-80.9381,6,,401677670,-125
241139,241139,UT,DS,1,0,0,,,02:05:01 03-Mar-2023,NK,B,7.3128,-80.9395,7.3128,-80.9395,,,401677676,-130
241139,241139,UT,DS,4,0,0,189,141,02:47:17 03-Mar-2023,MC,0,7.3303,-80.8730,7.3303,-80.8730,48,,401677673,-116
241139,241139,UT,DS,3,0,0,172,26,03:03:17 03-Mar-2023,NN,A,7.3166,-80.9180,7.3166,-80.9180,6,,401677673,-125
241139,241139,UT,DS,4,0,0,19,17,04:47:34 03-Mar-2023,NN,0,7.3450,-80.8982,7.3450,-80.8982,58,,401677659,-127
241139,241139,UT,DS,4,0,0,15,15,11:24:03 03-Mar-2023,A1,0,7.3222,-80.9089,7.3222,-80.9089,58,,401677674,-123
241139,241139,UT,DS,2,0,0,173,173,13:07:50 03-Mar-2023,NP,B,7.3391,-80.8967,7.3391,-80.8967,8,,401677684,-126
241139,241139,UT,DS,1,0,1,,,13:07:50 03-Mar-2023,NK,B,7.3348,-80.9115,7.3348,-80.9115,,,401677674,-137
241139,241139,UT,DS,1,0,0,,,13:45:32 03-Mar-2023,MC,B,7.3385,-80.9026,7.3385,-80.9026,8,,401677677,-125
241139,241139,UT,DS,4,0,0,15,15,14:37:49 03-Mar-2023,MB,0,7.3339,-80.9093,7.3339,-80.9093,58,,401677676,-126
241139,241139,UT,DS,1,0,0,,,14:38:12 03-Mar-2023,NK,B,7.3338,-80.9101,7.3338,-80.9101,6,,401677675,-137
241139,241139,UT,DS,4,0,2,20,15,15:45:40 03-Mar-2023,NN,1,7.3463,-80.9107,7.3463,-80.9107,58,,401677689,-129
241139,241139,UT,DS,1,0,0,,,00:19:20 04-Mar-2023,NP,B,7.3791,-80.8474,7.3791,-80.8474,8,,401677676,-136
241139,241139,UT,DS,2,0,0,232,232,01:39:34 04-Mar-2023,NK,B,7.3198,-80.9152,7.3198,-80.9152,8,,401677679,-125
241139,241139,UT,DS,1,0,0,,,01:59:57 04-Mar-2023,NP,B,7.3216,-80.9193,7.3216,-80.9193,6,,401677674,-126
241139,241139,UT,DS,3,0,0,16,16,02:26:24 04-Mar-2023,MC,A,7.3188,-80.9141,7.3188,-80.9141,6,,401677675,-119
241139,241139,UT,DS,1,0,0,,,02:49:37 04-Mar-2023,NN,B,7.3212,-80.9111,7.3212,-80.9111,6,,401677676,-129
241139,241139,UT,DS,3,0,0,25,18,03:13:06 04-Mar-2023,MB,A,7.3229,-80.9143,7.3229,-80.9143,6,,401677672,-132
241139,241139,UT,DS,2,0,0,192,192,04:10:16 04-Mar-2023,MC,B,7.3304,-80.9018,7.3304,-80.9018,8,,401677668,-123
241139,241139,UT,DS,5,0,0,160,93,04:30:42 04-Mar-2023,NN,2,7.3241,-80.9096,7.3241,-80.9096,58,,401677671,-124
241139,241139,UT,DS,1,0,0,,,12:21:13 04-Mar-2023,SR,B,7.3319,-80.8667,7.3319,-80.8667,8,,401677661,-127
241139,241139,UT,DS,1,0,0,,,12:29:52 04-Mar-2023,NK,B,7.3214,-80.8865,7.3214,-80.8865,6,,401677667,-130
241139,241139,UT,DS,2,0,0,17,17,13:23:44 04-Mar-2023,MC,B,7.3172,-80.8951,7.3172,-80.8951,8,,401677672,-129
241139,241139,UT,DS,2,0,0,30,30,15:36:45 04-Mar-2023,NN,B,7.3054,-80.9155,7.3054,-80.9155,8,,401677676,-124
241139,241139,UT,DS,3,0,1,30,15,16:45:28 04-Mar-2023,MC,A,7.3238,-80.9540,7.3238,-80.9540,8,,401677672,-132
241139,241139,UT,DS,3,0,0,191,15,23:07:35 04-Mar-2023,SR,A,7.3329,-80.9503,7.3329,-80.9503,8,,401677674,-121
241139,241139,UT,DS,1,0,0,,,23:41:59 04-Mar-2023,NK,B,7.3256,-80.9469,7.3256,-80.9469,8,,401677661,-137
241139,241139,UT,DS,1,0,0,,,00:47:22 05-Mar-2023,SR,B,7.3232,-80.9507,7.3232,-80.9507,8,,401677667,-133
241139,241139,UT,DS,5,0,0,140,117,01:18:40 05-Mar-2023,NK,2,7.3106,-80.9241,7.3106,-80.9241,58,,401677671,-122
241139,241139,UT,DS,5,0,0,163,15,01:48:42 05-Mar-2023,NP,1,7.3128,-80.9119,7.3128,-80.9119,58,,401677670,-124
241139,241139,UT,DS,1,0,0,,,02:10:25 05-Mar-2023,MC,B,7.3134,-80.9121,7.3134,-80.9121,6,,401677674,-116
